"pub_year","country_name","patent_count","country_yearly_relative_position"
2011,"Georgia",5,"Low tech development"
2011,"Greece",35,"Low-med tech development"
2011,"Guatemala",3,"Low tech development"
2011,"Hong Kong SAR China",25,"Low-med tech development"
2011,"Honduras",4,"Low tech development"
2011,"Croatia",26,"Low-med tech development"
2011,"Hungary",30,"Low-med tech development"
2011,"Ireland",13,"Low-med tech development"
2011,"Israel",171,"High-med tech development"
2011,"Italy",253,"High tech development"
2011,"Japan",1081,"High tech development"
2011,"South Korea",3441,"High tech development"
2011,"Lithuania",2,"Low tech development"
2011,"Luxembourg",1,"Low tech development"
2011,"Morocco",46,"High-med tech development"
2011,"Moldova",4,"Low tech development"
2011,"Montenegro",5,"Low tech development"
2011,"Mexico",248,"High tech development"
2011,"Malaysia",36,"High-med tech development"
2011,"Nicaragua",10,"Low-med tech development"
2011,"Netherlands",165,"High-med tech development"
2011,"Norway",45,"High-med tech development"
2011,"New Zealand",191,"High-med tech development"
2011,"Peru",7,"Low tech development"
2011,"Philippines",1,"Low tech development"
2011,"Poland",216,"High-med tech development"
2011,"Portugal",69,"High-med tech development"
2011,"Romania",1,"Low tech development"
2011,"Serbia",27,"Low-med tech development"
2011,"Russia",262,"High tech development"
2011,"Saudi Arabia",2,"Low tech development"
2011,"Sweden",69,"High-med tech development"
2011,"Singapore",40,"High-med tech development"
2011,"Slovenia",30,"Low-med tech development"
2011,"Slovakia",13,"Low-med tech development"
2011,"El Salvador",6,"Low tech development"
2011,"Tunisia",17,"Low-med tech development"
2011,"Turkey",9,"Low-med tech development"
2011,"Taiwan",237,"High tech development"
2011,"Ukraine",97,"High-med tech development"
2011,"United States",6941,"High tech development"
2011,"Uruguay",38,"High-med tech development"
2011,"Vietnam",1,"Low tech development"
2011,NA,2554,"High tech development"
2011,"South Africa",163,"High-med tech development"
2012,NA,46,"High-med tech development"
2012,"Argentina",179,"High-med tech development"
2012,"Austria",401,"High tech development"
2012,"Australia",902,"High tech development"
2012,"Belgium",48,"High-med tech development"
2012,"Bulgaria",4,"Low tech development"
2012,"Brazil",213,"High-med tech development"
2012,"Canada",1211,"High tech development"
2012,"Switzerland",22,"Low-med tech development"
2012,"Chile",134,"High-med tech development"
2012,"China",1404,"High tech development"
2012,"Colombia",100,"High-med tech development"
2012,"Costa Rica",54,"High-med tech development"
2012,"Cuba",8,"Low tech development"
2012,"Cyprus",15,"Low-med tech development"
2012,"Czechia",11,"Low-med tech development"
2012,"Denmark",146,"High-med tech development"
2012,"Dominican Republic",5,"Low tech development"
2012,NA,176,"High-med tech development"
2012,"Ecuador",40,"Low-med tech development"
2012,"Estonia",3,"Low tech development"
2012,"Egypt",27,"Low-med tech development"
2012,NA,2929,"High tech development"
2012,"Spain",460,"High tech development"
2012,"Finland",64,"High-med tech development"
2012,"Georgia",2,"Low tech development"
2012,"Greece",26,"Low-med tech development"
2012,"Guatemala",8,"Low tech development"
2012,"Hong Kong SAR China",44,"Low-med tech development"
2012,"Honduras",3,"Low tech development"
2012,"Croatia",19,"Low-med tech development"
2012,"Hungary",43,"Low-med tech development"
2012,"Ireland",6,"Low tech development"
2012,"Israel",172,"High-med tech development"
2012,"Italy",366,"High tech development"
2012,"Japan",1272,"High tech development"
2012,"South Korea",3811,"High tech development"
2012,"Lithuania",4,"Low tech development"
2012,"Luxembourg",2,"Low tech development"
2012,"Morocco",32,"Low-med tech development"
2012,"Moldova",4,"Low tech development"
2012,"Montenegro",3,"Low tech development"
2012,"Mexico",285,"High tech development"
2012,"Malaysia",34,"Low-med tech development"
2012,"Nicaragua",10,"Low-med tech development"
2012,"Netherlands",140,"High-med tech development"
2012,"Norway",27,"Low-med tech development"
2012,"New Zealand",234,"High tech development"
2012,"Peru",33,"Low-med tech development"
2012,"Philippines",1,"Low tech development"
2012,"Poland",238,"High tech development"
2012,"Portugal",75,"High-med tech development"
2012,"Romania",1,"Low tech development"
2012,"Serbia",17,"Low-med tech development"
2012,"Russia",292,"High tech development"
2012,"Saudi Arabia",2,"Low tech development"
2012,"Sweden",51,"High-med tech development"
2012,"Singapore",39,"Low-med tech development"
2012,"Slovenia",52,"High-med tech development"
2012,"Slovakia",5,"Low tech development"
2012,"Tunisia",3,"Low tech development"
2012,"Turkey",5,"Low tech development"
2012,"Taiwan",334,"High tech development"
2012,"Ukraine",71,"High-med tech development"
2012,"United States",7593,"High tech development"
2012,"Uruguay",33,"Low-med tech development"
2012,NA,2461,"High tech development"
2012,"South Africa",160,"High-med tech development"
2013,NA,45,"Low-med tech development"
2013,"Argentina",232,"High tech development"
2013,"Austria",50,"High-med tech development"
2013,"Australia",981,"High tech development"
2013,"Belgium",55,"High-med tech development"
2013,"Bulgaria",2,"Low tech development"
2013,"Brazil",419,"High tech development"
2013,"Canada",1207,"High tech development"
2013,"Switzerland",21,"Low-med tech development"
2013,"Chile",133,"High-med tech development"
2013,"China",1651,"High tech development"
2013,"Colombia",120,"High-med tech development"
2013,"Costa Rica",52,"High-med tech development"
2013,"Cuba",2,"Low tech development"
2013,"Cyprus",9,"Low tech development"
2013,"Czechia",24,"Low-med tech development"
2013,"Denmark",187,"High-med tech development"
2013,"Dominican Republic",7,"Low tech development"
2013,NA,184,"High-med tech development"
2013,"Ecuador",24,"Low-med tech development"
2013,"Estonia",2,"Low tech development"
2013,"Egypt",11,"Low-med tech development"
2013,NA,2988,"High tech development"
2013,"Spain",535,"High tech development"
2013,"Finland",34,"Low-med tech development"
2013,"Georgia",13,"Low-med tech development"
2013,"Greece",33,"Low-med tech development"
2013,"Guatemala",6,"Low tech development"
2013,"Hong Kong SAR China",52,"High-med tech development"
2013,"Honduras",3,"Low tech development"
2013,"Croatia",29,"Low-med tech development"
2013,"Hungary",70,"High-med tech development"
2013,"Ireland",15,"Low-med tech development"
2013,"Israel",126,"High-med tech development"
2013,"Italy",368,"High tech development"
2013,"Japan",1430,"High tech development"
2013,"South Korea",4100,"High tech development"
2013,"Lithuania",3,"Low tech development"
2013,"Luxembourg",1,"Low tech development"
2013,"Morocco",30,"Low-med tech development"
2013,"Moldova",4,"Low tech development"
2013,"Montenegro",5,"Low tech development"
2013,"Mexico",264,"High tech development"
2013,"Malaysia",30,"Low-med tech development"
2013,"Nicaragua",10,"Low-med tech development"
2013,"Netherlands",143,"High-med tech development"
2013,"Norway",31,"Low-med tech development"
2013,"New Zealand",183,"High-med tech development"
2013,"Peru",33,"Low-med tech development"
2013,"Philippines",4,"Low tech development"
2013,"Poland",262,"High tech development"
2013,"Portugal",96,"High-med tech development"
2013,"Romania",4,"Low tech development"
2013,"Serbia",13,"Low-med tech development"
2013,"Russia",360,"High tech development"
2013,"Saudi Arabia",1,"Low tech development"
2013,"Sweden",47,"Low-med tech development"
2013,"Singapore",60,"High-med tech development"
2013,"Slovenia",44,"Low-med tech development"
2013,"Slovakia",4,"Low tech development"
2013,"Tunisia",7,"Low tech development"
2013,"Turkey",3,"Low tech development"
2013,"Taiwan",338,"High tech development"
2013,"Ukraine",94,"High-med tech development"
2013,"United States",8244,"High tech development"
2013,"Uruguay",67,"High-med tech development"
2013,"Vietnam",1,"Low tech development"
2013,NA,2360,"High tech development"
2013,"South Africa",133,"High-med tech development"
2014,NA,46,"High-med tech development"
2014,"Argentina",321,"High tech development"
2014,"Austria",64,"High-med tech development"
2014,"Australia",1097,"High tech development"
2014,"Belgium",20,"Low-med tech development"
2014,"Bulgaria",1,"Low tech development"
2014,"Brazil",561,"High tech development"
2014,"Canada",1405,"High tech development"
2014,"Switzerland",39,"High-med tech development"
2014,"Chile",202,"High tech development"
2014,"China",2133,"High tech development"
2014,"Colombia",77,"High-med tech development"
2014,"Costa Rica",37,"Low-med tech development"
2014,"Cuba",1,"Low tech development"
2014,"Cyprus",38,"Low-med tech development"
2014,"Czechia",32,"Low-med tech development"
2014,"Denmark",157,"High-med tech development"
2014,"Dominican Republic",16,"Low-med tech development"
2014,NA,189,"High-med tech development"
2014,"Ecuador",8,"Low-med tech development"
2014,"Estonia",1,"Low tech development"
2014,"Egypt",7,"Low-med tech development"
2014,NA,3034,"High tech development"
2014,"Spain",511,"High tech development"
2014,"Finland",38,"High-med tech development"
2014,"Georgia",2,"Low tech development"
2014,"Greece",34,"Low-med tech development"
2014,"Guatemala",35,"Low-med tech development"
2014,"Hong Kong SAR China",31,"Low-med tech development"
2014,"Honduras",4,"Low tech development"
2014,"Croatia",23,"Low-med tech development"
2014,"Hungary",24,"Low-med tech development"
2014,"Ireland",20,"Low-med tech development"
2014,"Israel",166,"High-med tech development"
2014,"India",1,"Low tech development"
2014,"Iceland",1,"Low tech development"
2014,"Italy",204,"High tech development"
2014,"Jordan",1,"Low tech development"
2014,"Japan",1566,"High tech development"
2014,"South Korea",3847,"High tech development"
2014,"Lithuania",1,"Low tech development"
2014,"Luxembourg",1,"Low tech development"
2014,"Latvia",3,"Low tech development"
2014,"Morocco",35,"Low-med tech development"
2014,"Moldova",4,"Low tech development"
2014,"Montenegro",2,"Low tech development"
2014,"Mexico",226,"High tech development"
2014,"Malaysia",28,"Low-med tech development"
2014,"Nicaragua",6,"Low tech development"
2014,"Netherlands",152,"High-med tech development"
2014,"Norway",27,"Low-med tech development"
2014,"New Zealand",197,"High-med tech development"
2014,"Peru",50,"High-med tech development"
2014,"Philippines",47,"High-med tech development"
2014,"Poland",266,"High tech development"
2014,"Portugal",81,"High-med tech development"
2014,"Serbia",19,"Low-med tech development"
2014,"Russia",455,"High tech development"
2014,"Saudi Arabia",2,"Low tech development"
2014,"Sweden",53,"High-med tech development"
2014,"Singapore",44,"High-med tech development"
2014,"Slovenia",45,"High-med tech development"
2014,"Slovakia",6,"Low-med tech development"
2014,"San Marino",2,"Low tech development"
2014,"El Salvador",1,"Low tech development"
2014,"Tunisia",10,"Low-med tech development"
2014,"Turkey",1,"Low tech development"
2014,"Taiwan",349,"High tech development"
2014,"Ukraine",119,"High-med tech development"
2014,"United States",9375,"High tech development"
2014,"Uruguay",99,"High-med tech development"
2014,"Vietnam",1,"Low tech development"
2014,NA,2613,"High tech development"
2014,"South Africa",160,"High-med tech development"
2015,NA,47,"Low-med tech development"
2015,"Argentina",387,"High tech development"
2015,"Austria",59,"High-med tech development"
2015,"Australia",1225,"High tech development"
2015,"Belgium",32,"Low-med tech development"
2015,"Bulgaria",1,"Low tech development"
2015,"Brazil",1158,"High tech development"
2015,"Canada",1299,"High tech development"
2015,"Switzerland",19,"Low-med tech development"
2015,"Chile",158,"High-med tech development"
2015,"China",14520,"High tech development"
2015,"Colombia",46,"Low-med tech development"
2015,"Costa Rica",51,"High-med tech development"
2015,"Cuba",1,"Low tech development"
2015,"Cyprus",44,"Low-med tech development"
2015,"Czechia",20,"Low-med tech development"
2015,"Denmark",204,"High-med tech development"
2015,"Dominican Republic",7,"Low tech development"
2015,NA,159,"High-med tech development"
2015,"Ecuador",22,"Low-med tech development"
2015,"Egypt",3,"Low tech development"
2015,NA,3375,"High tech development"
2015,"Spain",531,"High tech development"
2015,"Finland",33,"Low-med tech development"
2015,"Georgia",6,"Low tech development"
2015,"Greece",43,"Low-med tech development"
2015,"Guatemala",12,"Low tech development"
2015,"Hong Kong SAR China",59,"High-med tech development"
2015,"Honduras",2,"Low tech development"
2015,"Croatia",32,"Low-med tech development"
2015,"Hungary",49,"High-med tech development"
2015,"Ireland",5,"Low tech development"
2015,"Israel",262,"High tech development"
2015,"India",292,"High tech development"
2015,"Italy",113,"High-med tech development"
2015,"Japan",1308,"High tech development"
2015,"South Korea",3548,"High tech development"
2015,"Lithuania",5,"Low tech development"
2015,"Luxembourg",3,"Low tech development"
2015,"Morocco",13,"Low tech development"
2015,"Moldova",1,"Low tech development"
2015,"Mexico",307,"High tech development"
2015,"Malaysia",41,"Low-med tech development"
2015,"Nicaragua",4,"Low tech development"
2015,"Netherlands",129,"High-med tech development"
2015,"Norway",33,"Low-med tech development"
2015,"New Zealand",144,"High-med tech development"
2015,"Peru",48,"Low-med tech development"
2015,"Philippines",171,"High-med tech development"
2015,"Poland",233,"High-med tech development"
2015,"Portugal",119,"High-med tech development"
2015,"Romania",3,"Low tech development"
2015,"Serbia",22,"Low-med tech development"
2015,"Russia",502,"High tech development"
2015,"Saudi Arabia",24,"Low-med tech development"
2015,"Sweden",38,"Low-med tech development"
2015,"Singapore",82,"High-med tech development"
2015,"Slovenia",43,"Low-med tech development"
2015,"Slovakia",2,"Low tech development"
2015,"San Marino",2,"Low tech development"
2015,"Tunisia",10,"Low tech development"
2015,"Turkey",1,"Low tech development"
2015,"Taiwan",354,"High tech development"
2015,"Ukraine",105,"High-med tech development"
2015,"United States",9100,"High tech development"
2015,"Uruguay",50,"High-med tech development"
2015,NA,2464,"High tech development"
2015,"South Africa",145,"High-med tech development"
2016,NA,59,"High-med tech development"
2016,"Argentina",262,"High tech development"
2016,"Austria",54,"Low-med tech development"
2016,"Australia",1249,"High tech development"
2016,"Belgium",216,"High-med tech development"
2016,"Brazil",1238,"High tech development"
2016,"Canada",1316,"High tech development"
2016,"Switzerland",34,"Low-med tech development"
2016,"Chile",108,"High-med tech development"
2016,"China",26304,"High tech development"
2016,"Colombia",1,"Low tech development"
2016,"Costa Rica",39,"Low-med tech development"
2016,"Cuba",12,"Low tech development"
2016,"Cyprus",33,"Low-med tech development"
2016,"Czechia",15,"Low-med tech development"
2016,"Denmark",239,"High-med tech development"
2016,"Dominican Republic",14,"Low tech development"
2016,NA,211,"High-med tech development"
2016,"Ecuador",14,"Low tech development"
2016,NA,3888,"High tech development"
2016,"Spain",514,"High tech development"
2016,"Finland",31,"Low-med tech development"
2016,"Greece",32,"Low-med tech development"
2016,"Guatemala",5,"Low tech development"
2016,"Hong Kong SAR China",128,"High-med tech development"
2016,"Croatia",39,"Low-med tech development"
2016,"Hungary",162,"High-med tech development"
2016,"Ireland",33,"Low-med tech development"
2016,"Israel",251,"High-med tech development"
2016,"India",1,"Low tech development"
2016,"Italy",45,"Low-med tech development"
2016,"Japan",1385,"High tech development"
2016,"South Korea",3641,"High tech development"
2016,"Lithuania",28,"Low-med tech development"
2016,"Luxembourg",4,"Low tech development"
2016,"Latvia",3,"Low tech development"
2016,"Morocco",35,"Low-med tech development"
2016,"Moldova",2,"Low tech development"
2016,"Montenegro",7,"Low tech development"
2016,"Mexico",443,"High tech development"
2016,"Malaysia",66,"High-med tech development"
2016,"Nicaragua",7,"Low tech development"
2016,"Netherlands",211,"High-med tech development"
2016,"Norway",52,"Low-med tech development"
2016,"New Zealand",126,"High-med tech development"
2016,"Peru",35,"Low-med tech development"
2016,"Philippines",125,"High-med tech development"
2016,"Poland",291,"High tech development"
2016,"Portugal",129,"High-med tech development"
2016,"Romania",4,"Low tech development"
2016,"Serbia",30,"Low-med tech development"
2016,"Russia",899,"High tech development"
2016,"Saudi Arabia",5,"Low tech development"
2016,"Sweden",46,"Low-med tech development"
2016,"Singapore",56,"Low-med tech development"
2016,"Slovenia",58,"High-med tech development"
2016,"Slovakia",7,"Low tech development"
2016,"San Marino",9,"Low tech development"
2016,"Tunisia",3,"Low tech development"
2016,"Turkey",6,"Low tech development"
2016,"Taiwan",402,"High tech development"
2016,"Ukraine",108,"High-med tech development"
2016,"United States",8435,"High tech development"
2016,"Uruguay",56,"High-med tech development"
2016,NA,2344,"High tech development"
2016,"South Africa",157,"High-med tech development"
2017,NA,7,"Low tech development"
2017,"Argentina",220,"High-med tech development"
2017,"Austria",53,"Low-med tech development"
2017,"Australia",1223,"High tech development"
2017,"Belgium",136,"High-med tech development"
2017,"Brazil",2075,"High tech development"
2017,"Canada",1389,"High tech development"
2017,"Switzerland",41,"Low-med tech development"
2017,"Chile",101,"High-med tech development"
2017,"China",43766,"High tech development"
2017,"Colombia",64,"High-med tech development"
2017,"Costa Rica",26,"Low-med tech development"
2017,"Cuba",12,"Low-med tech development"
2017,"Cyprus",48,"Low-med tech development"
2017,"Czechia",7,"Low tech development"
2017,"Denmark",292,"High tech development"
2017,"Dominican Republic",4,"Low tech development"
2017,NA,181,"High-med tech development"
2017,"Ecuador",24,"Low-med tech development"
2017,"Estonia",3,"Low tech development"
2017,NA,4070,"High tech development"
2017,"Spain",769,"High tech development"
2017,"Finland",36,"Low-med tech development"
2017,"Georgia",4,"Low tech development"
2017,"Greece",32,"Low-med tech development"
2017,"Guatemala",9,"Low tech development"
2017,"Hong Kong SAR China",54,"Low-med tech development"
2017,"Croatia",47,"Low-med tech development"
2017,"Hungary",188,"High-med tech development"
2017,"Ireland",13,"Low-med tech development"
2017,"Israel",249,"High tech development"
2017,"India",1,"Low tech development"
2017,"Italy",245,"High-med tech development"
2017,"Jordan",2,"Low tech development"
2017,"Japan",1615,"High tech development"
2017,"South Korea",3990,"High tech development"
2017,"Lithuania",65,"High-med tech development"
2017,"Luxembourg",16,"Low-med tech development"
2017,"Morocco",49,"Low-med tech development"
2017,"Moldova",8,"Low tech development"
2017,"Montenegro",1,"Low tech development"
2017,"Mexico",399,"High tech development"
2017,"Malaysia",84,"High-med tech development"
2017,"Nicaragua",4,"Low tech development"
2017,"Netherlands",204,"High-med tech development"
2017,"Norway",84,"High-med tech development"
2017,"New Zealand",88,"High-med tech development"
2017,"Peru",31,"Low-med tech development"
2017,"Philippines",82,"High-med tech development"
2017,"Poland",386,"High tech development"
2017,"Portugal",170,"High-med tech development"
2017,"Romania",11,"Low tech development"
2017,"Serbia",41,"Low-med tech development"
2017,"Russia",1864,"High tech development"
2017,"Saudi Arabia",10,"Low tech development"
2017,"Sweden",49,"Low-med tech development"
2017,"Singapore",61,"Low-med tech development"
2017,"Slovenia",71,"High-med tech development"
2017,"Slovakia",5,"Low tech development"
2017,"San Marino",4,"Low tech development"
2017,"El Salvador",2,"Low tech development"
2017,"Tunisia",5,"Low tech development"
2017,"Turkey",6,"Low tech development"
2017,"Taiwan",408,"High tech development"
2017,"Ukraine",118,"High-med tech development"
2017,"United States",8098,"High tech development"
2017,"Uruguay",47,"Low-med tech development"
2017,NA,2663,"High tech development"
2017,"South Africa",117,"High-med tech development"
2018,"Argentina",206,"High-med tech development"
2018,"Austria",75,"High-med tech development"
2018,"Australia",1133,"High tech development"
2018,"Belgium",127,"High-med tech development"
2018,"Brazil",1828,"High tech development"
2018,"Canada",1414,"High tech development"
2018,"Switzerland",29,"Low-med tech development"
2018,"Chile",142,"High-med tech development"
2018,"China",49867,"High tech development"
2018,"Colombia",84,"High-med tech development"
2018,"Costa Rica",32,"Low-med tech development"
2018,"Cuba",4,"Low tech development"
2018,"Cyprus",25,"Low-med tech development"
2018,"Czechia",11,"Low tech development"
2018,"Denmark",297,"High tech development"
2018,"Dominican Republic",4,"Low tech development"
2018,NA,184,"High-med tech development"
2018,"Ecuador",23,"Low-med tech development"
2018,"Estonia",2,"Low tech development"
2018,NA,4329,"High tech development"
2018,"Spain",640,"High tech development"
2018,"Finland",36,"Low-med tech development"
2018,"Greece",30,"Low-med tech development"
2018,"Guatemala",10,"Low tech development"
2018,"Hong Kong SAR China",34,"Low-med tech development"
2018,"Croatia",56,"Low-med tech development"
2018,"Hungary",235,"High-med tech development"
2018,"Ireland",9,"Low tech development"
2018,"Israel",231,"High-med tech development"
2018,"Iceland",2,"Low tech development"
2018,"Italy",235,"High tech development"
2018,"Jordan",1,"Low tech development"
2018,"Japan",1359,"High tech development"
2018,"South Korea",4015,"High tech development"
2018,"Lithuania",69,"High-med tech development"
2018,"Luxembourg",3,"Low tech development"
2018,"Latvia",1,"Low tech development"
2018,"Morocco",48,"Low-med tech development"
2018,"Moldova",5,"Low tech development"
2018,"Montenegro",5,"Low tech development"
2018,"Mexico",460,"High tech development"
2018,"Malaysia",68,"Low-med tech development"
2018,"Nicaragua",2,"Low tech development"
2018,"Netherlands",141,"High-med tech development"
2018,"Norway",156,"High-med tech development"
2018,"New Zealand",59,"Low-med tech development"
2018,"Peru",33,"Low-med tech development"
2018,"Philippines",77,"High-med tech development"
2018,"Poland",382,"High tech development"
2018,"Portugal",152,"High-med tech development"
2018,"Romania",16,"Low-med tech development"
2018,"Serbia",43,"Low-med tech development"
2018,"Russia",1952,"High tech development"
2018,"Saudi Arabia",5,"Low tech development"
2018,"Sweden",48,"Low-med tech development"
2018,"Singapore",58,"Low-med tech development"
2018,"Slovenia",77,"High-med tech development"
2018,"Slovakia",5,"Low tech development"
2018,"El Salvador",1,"Low tech development"
2018,"Tunisia",7,"Low tech development"
2018,"Turkey",76,"High-med tech development"
2018,"Taiwan",326,"High tech development"
2018,"Ukraine",134,"High-med tech development"
2018,"United States",8294,"High tech development"
2018,"Uruguay",61,"Low-med tech development"
2018,NA,2858,"High tech development"
2018,"South Africa",72,"High-med tech development"
2019,"Argentina",238,"High tech development"
2019,"Austria",81,"High-med tech development"
2019,"Australia",1161,"High tech development"
2019,"Belgium",97,"High-med tech development"
2019,"Brazil",1654,"High tech development"
2019,"Canada",1458,"High tech development"
2019,"Switzerland",16,"Low-med tech development"
2019,"Chile",136,"High-med tech development"
2019,"China",39373,"High tech development"
2019,"Colombia",67,"Low-med tech development"
2019,"Costa Rica",35,"Low-med tech development"
2019,"Cuba",11,"Low tech development"
2019,"Cyprus",17,"Low-med tech development"
2019,"Czechia",77,"High-med tech development"
2019,"Denmark",348,"High tech development"
2019,"Dominican Republic",12,"Low tech development"
2019,NA,172,"High-med tech development"
2019,"Ecuador",42,"Low-med tech development"
2019,"Estonia",1,"Low tech development"
2019,NA,4304,"High tech development"
2019,"Spain",498,"High tech development"
2019,"Finland",40,"Low-med tech development"
2019,"Georgia",1,"Low tech development"
2019,"Greece",40,"Low-med tech development"
2019,"Guatemala",5,"Low tech development"
2019,"Hong Kong SAR China",42,"Low-med tech development"
2019,"Croatia",57,"Low-med tech development"
2019,"Hungary",220,"High-med tech development"
2019,"Ireland",3,"Low tech development"
2019,"Israel",215,"High-med tech development"
2019,"India",1,"Low tech development"
2019,"Iceland",2,"Low tech development"
2019,"Italy",204,"High-med tech development"
2019,"Jordan",12,"Low tech development"
2019,"Japan",1378,"High tech development"
2019,"South Korea",4042,"High tech development"
2019,"Lithuania",62,"Low-med tech development"
2019,"Luxembourg",2,"Low tech development"
2019,"Latvia",2,"Low tech development"
2019,"Morocco",47,"Low-med tech development"
2019,"Moldova",3,"Low tech development"
2019,"Montenegro",1,"Low tech development"
2019,"Mexico",509,"High tech development"
2019,"Malaysia",81,"High-med tech development"
2019,"Nicaragua",3,"Low tech development"
2019,"Netherlands",131,"High-med tech development"
2019,"Norway",101,"High-med tech development"
2019,"New Zealand",75,"Low-med tech development"
2019,"Peru",56,"Low-med tech development"
2019,"Philippines",92,"High-med tech development"
2019,"Poland",434,"High tech development"
2019,"Portugal",180,"High-med tech development"
2019,"Romania",10,"Low tech development"
2019,"Serbia",60,"Low-med tech development"
2019,"Russia",1876,"High tech development"
2019,"Saudi Arabia",1,"Low tech development"
2019,"Sweden",44,"Low-med tech development"
2019,"Singapore",53,"Low-med tech development"
2019,"Slovenia",79,"High-med tech development"
2019,"Slovakia",5,"Low tech development"
2019,"Tunisia",7,"Low tech development"
2019,"Turkey",127,"High-med tech development"
2019,"Taiwan",420,"High tech development"
2019,"Ukraine",80,"High-med tech development"
2019,"United States",9922,"High tech development"
2019,"Uruguay",57,"Low-med tech development"
2019,NA,3026,"High tech development"
2019,"South Africa",160,"High-med tech development"
2020,"Argentina",195,"High-med tech development"
2020,"Austria",63,"Low-med tech development"
2020,"Australia",1262,"High tech development"
2020,"Belgium",89,"High-med tech development"
2020,"Brazil",2107,"High tech development"
2020,"Canada",1648,"High tech development"
2020,"Switzerland",25,"Low-med tech development"
2020,"Chile",118,"High-med tech development"
2020,"China",36696,"High tech development"
2020,"Colombia",74,"High-med tech development"
2020,"Costa Rica",31,"Low-med tech development"
2020,"Cuba",4,"Low tech development"
2020,"Cyprus",22,"Low-med tech development"
2020,"Czechia",76,"High-med tech development"
2020,"Denmark",258,"High-med tech development"
2020,"Dominican Republic",2,"Low tech development"
2020,NA,167,"High-med tech development"
2020,"Ecuador",28,"Low-med tech development"
2020,NA,4395,"High tech development"
2020,"Spain",533,"High tech development"
2020,"Finland",41,"Low-med tech development"
2020,"Georgia",2,"Low tech development"
2020,"Greece",20,"Low-med tech development"
2020,"Hong Kong SAR China",1,"Low tech development"
2020,"Croatia",43,"Low-med tech development"
2020,"Hungary",176,"High-med tech development"
2020,"Ireland",4,"Low tech development"
2020,"Israel",258,"High tech development"
2020,"Iceland",1,"Low tech development"
2020,"Italy",165,"High-med tech development"
2020,"Jordan",6,"Low tech development"
2020,"Japan",1523,"High tech development"
2020,"South Korea",3972,"High tech development"
2020,"Lithuania",37,"Low-med tech development"
2020,"Luxembourg",11,"Low tech development"
2020,"Latvia",1,"Low tech development"
2020,"Morocco",44,"Low-med tech development"
2020,"Moldova",4,"Low tech development"
2020,"Montenegro",1,"Low tech development"
2020,"Mexico",330,"High tech development"
2020,"Malaysia",107,"High-med tech development"
2020,"Nicaragua",7,"Low tech development"
2020,"Netherlands",118,"High-med tech development"
2020,"Norway",44,"Low-med tech development"
2020,"New Zealand",71,"Low-med tech development"
2020,"Peru",17,"Low-med tech development"
2020,"Philippines",47,"Low-med tech development"
2020,"Poland",372,"High tech development"
2020,"Portugal",136,"High-med tech development"
2020,"Romania",12,"Low tech development"
2020,"Serbia",33,"Low-med tech development"
2020,"Russia",1678,"High tech development"
2020,"Saudi Arabia",6,"Low tech development"
2020,"Sweden",73,"High-med tech development"
2020,"Singapore",95,"High-med tech development"
2020,"Slovenia",54,"Low-med tech development"
2020,"Slovakia",1,"Low tech development"
2020,"Tunisia",7,"Low tech development"
2020,"Turkey",2,"Low tech development"
2020,"Taiwan",353,"High tech development"
2020,"Ukraine",104,"High-med tech development"
2020,"United States",10175,"High tech development"
2020,"Uruguay",69,"Low-med tech development"
2020,NA,2996,"High tech development"
2020,"South Africa",85,"High-med tech development"
2021,"Argentina",319,"High tech development"
2021,"Austria",66,"Low-med tech development"
2021,"Australia",1603,"High tech development"
2021,"Belgium",82,"High-med tech development"
2021,"Bulgaria",2,"Low tech development"
2021,"Brazil",2106,"High tech development"
2021,"Canada",1684,"High tech development"
2021,"Switzerland",26,"Low-med tech development"
2021,"Chile",113,"High-med tech development"
2021,"China",41370,"High tech development"
2021,"Colombia",68,"Low-med tech development"
2021,"Costa Rica",27,"Low-med tech development"
2021,"Cuba",5,"Low tech development"
2021,"Cyprus",22,"Low-med tech development"
2021,"Czechia",63,"Low-med tech development"
2021,"Denmark",271,"High-med tech development"
2021,"Dominican Republic",12,"Low tech development"
2021,NA,180,"High-med tech development"
2021,"Ecuador",28,"Low-med tech development"
2021,"Estonia",2,"Low tech development"
2021,NA,4079,"High tech development"
2021,"Spain",664,"High tech development"
2021,"Finland",42,"Low-med tech development"
2021,"Georgia",1,"Low tech development"
2021,"Greece",20,"Low tech development"
2021,"Croatia",40,"Low-med tech development"
2021,"Hungary",152,"High-med tech development"
2021,"Ireland",7,"Low tech development"
2021,"Israel",308,"High tech development"
2021,"India",2,"Low tech development"
2021,"Italy",218,"High-med tech development"
2021,"Jordan",2,"Low tech development"
2021,"Japan",1728,"High tech development"
2021,"South Korea",3934,"High tech development"
2021,"Lithuania",56,"Low-med tech development"
2021,"Luxembourg",44,"Low-med tech development"
2021,"Morocco",95,"High-med tech development"
2021,"Moldova",6,"Low tech development"
2021,"Montenegro",1,"Low tech development"
2021,"Mexico",407,"High tech development"
2021,"Malaysia",115,"High-med tech development"
2021,"Nicaragua",5,"Low tech development"
2021,"Netherlands",185,"High-med tech development"
2021,"Norway",33,"Low-med tech development"
2021,"New Zealand",94,"High-med tech development"
2021,"Peru",65,"Low-med tech development"
2021,"Philippines",96,"High-med tech development"
2021,"Poland",332,"High tech development"
2021,"Portugal",129,"High-med tech development"
2021,"Romania",15,"Low tech development"
